tweet,category
 يا أشياء جيدة جدا هل يمكنك الحصول عليها على ,0
لكن    لطيف بالنسبة لي   يعني,0
الشعور بالسعادة الشديد مع صندوق الشوكولاتة العملاق الذي وصل هذا الصباح عيد الفصح هو عطلة رائعة ولكنها استخفاف بها,0
الخروج إلى المدينة الآن أراك لاحقًا,0
اجتماعات مهمة تحدث في جميع أنحاء المكتب وأنا لست ضروريًا في أي منها نعم,0
لقد انتهيت من ذلك اليوم كما أريد فقط أن أقتل نفسي,1
  أنا أكره أن أكره عائلتي بأكملها كل ما يفعلونه هو جعلني أشعر بالدهون وإنهاء ذلك مع الشعور بالسوء تجاه جسدي وتوافقه,1
ألعاب في وقت متأخر من الليل مع أوقات المرح للرجال أمس كان يومًا رائعًا أيضًا,0
لا أرى نهاية لهذا الحزن المتواصل وأريد فقط الهدوء,1
أحلام الجنس هي أقل أحلامي المفضلة مثلها غريبة دائمًا وتظهر من أي مكان ، ثم تعتقد أنها ,1
 لا شيء يهنئه على مهمة فقط ولكن شكرًا لـ  أنا لا أعمل في مجموعة ,0
أشعر بالحزن اللانهائي في روحي وأشعر بالوحدة الفارغة الشديدة للغاية بخيبة أمل كبيرة للغاية,1
 بصراحة لا أريد أن أكون هنا بعد الآن,1
  اليوم أي امرأة يمكنها التعامل مع الأطفال تلهمني,0
   أنت لست للأسف لا آكل لأن الأشياء تسبب أنني أريد أن أعيش بضع سنوات لفترة أطول من تلك الأذكياء,0
أريد أن أقتل نفسي ولم أعد أرى سببًا للاستمرار في هذه الحياة الصعبة,1
 قد يجد هؤلاء الأولاد من الصدمة أن بعضًا غريبًا على الإنترنت سيقولون أن هؤلاء الرجال,1
أنا خيبة أمل مثيرة للاشمئزاز التي حصلت عليها بشكل واضح من خدي منتفخ وبطني في الواقع ,1
أنا مضيعة للفضاء وأستحق أن أموت,1
 هاها أتمنى أن أكون قد سئمت من العيش هنا أريد أن أذهب جنوبًا,1
  لا أريد أن أكون هنا بعد الآن لقد دمرت شيئًا جيدًا ,1
 فقط يعمل ماتي ولكن أنا خارج الأسبوع المقبل,0
استمتع بالاكتشاف المبكر ، لا يمكنني الدخول فيه هذا الموسم ، لكن سعيد بمعرفة أنك تحصل على أخدودك,0
ربما أكره نفسي,1
شاي حليب النجوم واو ، أضيف ذلك إلى قائمة القرف الخاصة بي للاستماع إليها عندما أريد أن أموت,1
 نفسه لك,0
لقد سئمت من تكافح ، لقد سئمت من طلب المساعدة ، ومعظمهم سئمت من الحياة ، لا يستحق العيش بعد الآن,1
أتمنى لو أستطيع أن أنهي كل شيء بسهولة.,1
أريد أن أموت شخص ما من فضلك قتلي ولكن تمتص كل الدهون مني أولاً,1
كل شيء يدور في رأسي ولا أستطيع التوقف عن التفكير في الموت,1
ولهذا السبب نحن في الفصول الدراسية نعمل معهم بشكل صحيح,0
قلبي مليء بالجروح التي لا تلتئم وأشعر بالعجز التام,1
أفكاري السوداء تسيطر عليّ وأرغب فقط في الصمت الأبدي,1
  أنت,0
مبروك للفائزين المحظوظين لدينا ,0
جميع المؤثرين يريدون أن يكونوا كوميديين وجميع الكوميديين يريدون أن يموتوا,1
أنا تعبت من كل شيء ولا أستطيع أن أجد سببًا للاستمرار في هذه الحياة القاسية,1
كل ما أريده هو الحقيقة,0
لذا اقطع معصمي وأسود عيني,1
أريد أن أختفي من حياتي وأترك كل ما يسبب لي الألم خلفي,1
 يمكننا جميعًا الحصول على ليلة سيداتي ممتعة يمكن لأي شخص الانضمام إليها,0
أخفي كل ألمي خلف ابتسامة مزيفة، لكنني أشعر بأن قلبي يصرخ ويئن من الألم الذي أحمله داخلي,1
ظننت أنني كرهت نفسي من قبل ولكني الآن أكره نفسي حقًا ، لذا اللعنة كثيرًا,1
كل يوم أستيقظ وأتمنى لو لم يكن هذا اليوم موجودًا,1
أنا في رحلة مظلمة لم أجد فيها أي بصيص نور يهديني,1
أشعر أن الأثمان التي أدفعها مقابل هذه الحياة أكبر من قدرتي على التحمل,1
    أو الجديد من تأليف جيمس باترسون,0
كل ضحكة تبدو مزيفة لأنني أشعر بالحزن فقط.,1
كل يوم أعيش فيه أشعر بأن الألم يزداد وأتمنى فقط أن أنتهي,1
لقد أدركت أنه في شهر واحد يمكنني الاحتفال بعيد ميلادي بمشاهدة فيلم ولفيرين ثم توقيت   لطيف,0
أريد أن أنام ولا أستيقظ أبدًا من هذا الكابوس الذي أعيشه,1
أعتقد أنها كانت مجرد توجيه التعليق عليك لأنها اعتقدت أنك قد ترغب في معرفة ذلك,0
يريد التحفيز بالفعل,0
  أتمنى أن يكون لديك رفاق رحلة آمنة,0
   عندما تتعب من العيش في حياتك ، كل ما يمكنك فعله هو إغلاق عينيك والذهاب إلى النوم,1
صراعي الداخلي أصبح أكثر من طاقتي وأحلم بنهاية كل المعاناة التي أعيشها دون توقف,1
أقدر وكن ممتنًا لكل لحظة معينة وتعيش حياتك مع الحب  استمتع بالحياة الأصدقاء ,0
أنا محاصر بأفكاري السلبية وأرغب في الهروب منها بسلام,1
 لعنة أنا أكره نفسي,1
لم يكن يريدها أن تخرج مع رجل آخر,0
أريد أن أجد طريقة للخروج من هذا الشعور بالفراغ العميق والوحدة التي تسيطر على كياني,1
خائف من الموت تعبت من العيش,1
حاولت   في     أن تملق ترامب بتهنئة الحزب الجمهوري على انتصارات الحزب الجمهوري في منتصف المدة التي استجاب لها من خلال ترقيت ثو,0
انتظر ، أنا أعود إلى هذا الأمر ، أنا أكره أن أعيش في ماركهام وأريد أن أقتل نفسي لعنة بالفعل,1
إن شوط عمل الثلاثاء الذي يركب أعلى من التمرين الليلة الماضية ، يجب أن يكون يومًا جيدًا,0
 يتبع ,0
  في بعض الأحيان في حالات الحب أمبير من أجل المضي قدمًا ، علينا فقط أن نعطي أنفسنا لكوننا ضعيفًا أمبير,0
 خجول جدًا لذلك بالإضافة إلى أنه سرق عقلي بالفعل في نومي,0
 لا مشكلة,0
الماضي يحاصرني وألم الذكريات لا يترك لي فرصة للفرح,1
كل يوم أستيقظ فيه أشعر بوحدة قاتلة تقتلني من الداخل، وأفكر بأن أرحل عن هذا العالم الذي لا يهتم بأحد ولا يعيرني أي اهتمام,1
لا يمكن العثور على أي كلمات لطيفة لمجال   ,0
وداعًا للجميع أيها أبي من البلطجة كونها غلبة لأنني لم أحصل على شخصية أب في طفولتي لم يسبق لي أن أمارس الجنس مع الفتيات اللواتي أردت أن أمارس الجنس مع عدم وجود رأي في أي شيء لأنني أضعف من تصعيد ثلاث جولات في العراق قتلوا أشخاصًا حاولوا قتلهملقد رأيت هؤلاء الأشخاص يقتلون أصدقائي فقدوا ساقي على جانب الطريق الذين أردت أن أصبح طبيبًا ، لكن الأحلام هي بالضبط هذا الخيال وليس شيئًا يمكن تحقيقه في السجن بعد أن قام رجال الشرطة بنهب منزلي ووجدت غرامات من الأعشاب الضارة التي تعبت من الخوضمن خلال هذا الجحيم كل يوم كنت أنتظر هذه اللحظة لفترة طويلة ولدي  جاهز لإنجاز المهمة بسرعة ونظيفة هذا المكان,1
عدت للتو من صباح يتجول في تدريب رعاة البقر قبل الموسم ، ويتم كسر  في المكتب ,1
أريد أن ألعب معها,0
أين بيض عيد الفصح,0
 في رهبة من كل ما تراه طريقك,0
على وشك فتح هدايا عيد الميلاد,0
  تهانينا لـ  على الفوز بمجموعة الموسيقى في  ,0
  من فضلك شخص ما يأتي سخيف قتلني أنا في الحب ,1
أنا أكره عائلتي بأكملها ، كل ما يفعلونه هو جعلني أشعر بالدهون وإنني أشعر بالضيق بشأن جسدي و ,1
حينما يغمرني اليأس، أتمنى لو يكون الموت هو الحل الوحيد للخلاص من هذه المعاناة التي لا تنتهي,1
